userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Amusement,pref_Entertainment,pref_Historical,pref_Park
31484513@N00,243,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,244,610,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,245,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,246,222,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,247,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,248,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,249,1622,Shinsaibashi,Entertainment,34.6725,135.5,297,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,250,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,251,2478,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,252,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,253,1542,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,254,370,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,255,413,Shinsekai,Entertainment,34.65222,135.50611,413,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,256,2640,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,257,51,Nipponbashi,Entertainment,34.65972,135.50583,51,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,258,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,259,1542,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,260,2614,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,261,788,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,262,591,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,263,1847,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,264,222,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,265,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,266,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31484513@N00,267,412,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.088888889,0.4666666666666667,0.1333333333333333,0.3111111111111111
31784544@N00,268,514,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
32006782@N00,269,3505,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.076923077,0.6923076923076923,0,0.2307692307692307
32006782@N00,270,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.076923077,0.6923076923076923,0,0.2307692307692307
32006782@N00,271,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.076923077,0.6923076923076923,0,0.2307692307692307
32006782@N00,272,1542,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.076923077,0.6923076923076923,0,0.2307692307692307
32006782@N00,273,957,Shinsaibashi,Entertainment,34.6725,135.5,297,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.076923077,0.6923076923076923,0,0.2307692307692307
32006782@N00,274,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.076923077,0.6923076923076923,0,0.2307692307692307
32635026@N00,275,2290,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,0,0,1,0
32697239@N04,276,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
32877343@N07,277,1320,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6666666666666666,0.3333333333333333,0,0
32877343@N07,278,413,Shinsekai,Entertainment,34.65222,135.50611,413,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6666666666666666,0.3333333333333333,0,0
32884848@N07,279,5664,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,0,0.3,0.5,0.2
32884848@N07,280,7017,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,Tenn%C5%8Dji_Park,Park,34.64985,135.51111,412,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,Shinsekai,Entertainment,34.65222,135.50611,413,0,0.3,0.5,0.2
33048476@N08,281,52,Sumiyoshi_taisha,Historical,34.6127972,135.4929417,52,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0
33195821@N00,282,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
33624291@N04,283,156,Sumiyoshi_taisha,Historical,34.6127972,135.4929417,52,Sumiyoshi_taisha,Historical,34.6127972,135.4929417,52,Sumiyoshi_taisha,Historical,34.6127972,135.4929417,52,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0
33634478@N00,284,610,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,285,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,286,1525,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,287,1450,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,288,945,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,289,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,290,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,291,506,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,292,394,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,293,1201,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Shitenn%C5%8D-ji,Historical,34.6539,135.51645,229,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,294,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,295,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,296,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,297,394,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,298,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,299,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,300,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,301,514,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,302,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,303,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33634478@N00,304,610,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.175,0.45,0.175
33752889@N08,305,5049,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,0,1,0,0
33817101@N02,306,17820,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,1,0,0,0
33888437@N06,307,413,Shinsekai,Entertainment,34.65222,135.50611,413,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
34191106@N00,308,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
34850133@N03,309,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
34977761@N06,310,330,J%C5%ABs%C5%8D,Entertainment,34.71971,135.482755,66,J%C5%ABs%C5%8D,Entertainment,34.71971,135.482755,66,J%C5%ABs%C5%8D,Entertainment,34.71971,135.482755,66,J%C5%ABs%C5%8D,Entertainment,34.71971,135.482755,66,J%C5%ABs%C5%8D,Entertainment,34.71971,135.482755,66,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.8333333333333334,0,0.1666666666666666
34977761@N06,311,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.8333333333333334,0,0.1666666666666666
35028640@N00,312,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
35034345551@N01,313,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
35034349721@N01,314,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
35034350382@N01,315,14176,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,1,0,0,0
35034350382@N01,316,7088,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,,,,,0,,,,,0,1,0,0,0
35043861@N08,317,11518,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,1,0,0,0
35043861@N08,318,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
35180387@N04,319,12288,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,1,0,0,0
35336901@N00,320,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.2,0.2,0.4
35336901@N00,321,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.2,0.2,0.4
35336901@N00,322,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.2,0.2,0.4
35336901@N00,323,394,Nakanoshima_Park,Park,34.693056,135.506431,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.2,0.2,0.2,0.4
35391423@N00,324,8577,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,0.8214285714285714,0.035714286,0,0.1428571428571428
35391423@N00,325,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.8214285714285714,0.035714286,0,0.1428571428571428
